store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST20,SKU02794,344,71,24,2025-08-24
ST30,SKU01038,291,49,12,2025-06-06
ST09,SKU04362,0,67,22,2025-08-11
ST14,SKU04706,197,60,13,2025-08-29
ST04,SKU01803,125,39,9,2025-08-18
ST16,SKU03089,281,55,22,2025-08-16
ST16,SKU00874,320,65,23,2025-06-29
ST17,SKU02267,176,46,18,2025-07-30
ST18,SKU00920,0,100,40,2025-08-05
ST11,SKU04142,200,36,17,2025-08-24
ST21,SKU02386,187,33,7,2025-08-04
ST26,SKU03484,279,48,14,2025-08-21
ST12,SKU03320,141,34,13,2025-08-18
ST10,SKU00507,225,38,16,2025-07-19
ST20,SKU02915,203,42,9,2025-08-01
ST20,SKU04901,138,36,11,2025-06-18
ST25,SKU03030,0,63,23,2025-09-19
ST18,SKU02088,0,92,33,2025-09-24
ST23,SKU04381,0,58,28,2025-09-04
ST16,SKU03210,196,54,27,2025-06-03
ST26,SKU04652,312,81,30,2025-05-19
ST23,SKU04152,314,70,18,2025-08-20
ST19,SKU01229,553,94,33,2025-07-05
ST09,SKU03436,240,68,32,2025-08-01
ST23,SKU03105,417,77,27,2025-08-09
ST26,SKU03376,446,78,24,2025-05-12
ST10,SKU00628,0,65,18,2025-08-08
ST10,SKU02614,0,44,10,2025-09-11
ST22,SKU01685,0,29,10,2025-10-06
ST20,SKU03036,76,22,9,2025-06-23
ST01,SKU02794,222,37,7,2025-05-24
ST20,SKU00821,192,32,7,2025-08-01
ST18,SKU02209,459,81,25,2025-08-10
ST20,SKU00592,311,89,25,2025-05-26
ST28,SKU00416,0,69,34,2025-09-30
ST26,SKU02558,90,30,9,2025-08-06
ST22,SKU00638,111,21,7,2025-08-23
ST15,SKU01645,556,95,45,2025-06-21
ST25,SKU04319,236,70,28,2025-05-30
ST07,SKU04679,324,71,29,2025-07-21
ST12,SKU03562,233,54,18,2025-05-21
ST01,SKU02915,406,78,24,2025-05-23
ST01,SKU04901,490,87,41,2025-08-06
ST15,SKU02584,261,50,16,2025-05-14
ST04,SKU04381,0,52,12,2025-09-28
ST23,SKU02408,289,70,17,2025-06-07
ST04,SKU04152,218,60,30,2025-07-15
ST26,SKU04665,154,46,20,2025-07-31
ST15,SKU01766,331,70,26,2025-07-18
ST27,SKU00837,420,93,36,2025-06-17
ST06,SKU03932,294,70,19,2025-07-18
ST23,SKU03347,249,76,32,2025-06-09
ST06,SKU01717,429,97,45,2025-06-14
ST21,SKU02520,505,93,19,2025-06-19
ST07,SKU04571,0,57,14,2025-09-15
ST22,SKU04142,207,41,20,2025-07-20
ST24,SKU00539,0,86,42,2025-09-21
ST03,SKU03863,213,65,28,2025-06-13
ST12,SKU03454,431,85,18,2025-06-19
ST01,SKU03036,428,75,32,2025-08-09
ST20,SKU01063,270,84,20,2025-07-11
ST01,SKU00821,266,86,35,2025-08-07
ST30,SKU03737,71,23,5,2025-07-28
ST03,SKU03634,149,47,11,2025-07-26
ST04,SKU04273,0,57,25,2025-10-12
ST02,SKU01423,108,33,12,2025-06-05
ST07,SKU01538,378,80,21,2025-06-15
ST12,SKU00421,403,91,29,2025-05-21
ST24,SKU03693,0,56,21,2025-09-06
ST29,SKU01822,227,55,13,2025-07-14
ST27,SKU03173,282,65,17,2025-08-15
ST30,SKU04905,217,39,16,2025-08-13
ST01,SKU03975,533,96,44,2025-05-06
ST20,SKU04217,209,48,15,2025-05-18
ST06,SKU04053,403,73,34,2025-08-16
ST16,SKU04741,270,89,27,2025-05-09
ST21,SKU04856,344,91,42,2025-08-10
ST02,SKU00376,0,33,10,2025-08-21
ST29,SKU00775,221,63,21,2025-06-17
ST06,SKU03235,199,62,15,2025-05-10
ST30,SKU01643,117,27,10,2025-08-24
ST23,SKU02421,430,72,35,2025-08-13
ST28,SKU00550,373,75,22,2025-06-09
ST08,SKU00837,301,62,25,2025-07-11
ST25,SKU04453,0,61,29,2025-09-29
ST11,SKU00317,236,62,25,2025-08-03
ST14,SKU04035,0,74,27,2025-08-09
ST16,SKU04633,0,48,24,2025-09-07
ST05,SKU00539,0,76,19,2025-08-22
ST27,SKU02247,0,45,9,2025-08-27
ST01,SKU01063,417,75,28,2025-08-07
ST18,SKU04679,463,100,28,2025-07-31
ST25,SKU01420,0,83,32,2025-09-09
ST15,SKU00732,394,82,17,2025-08-13
ST19,SKU01605,319,93,26,2025-08-28
ST29,SKU02064,205,42,17,2025-05-26
ST10,SKU01822,421,74,35,2025-08-06
ST15,SKU02129,141,26,8,2025-06-24
ST08,SKU03173,330,59,15,2025-05-17
ST27,SKU01200,526,95,35,2025-07-09
ST01,SKU04217,256,69,19,2025-05-09
ST28,SKU04054,338,95,39,2025-08-22
ST09,SKU03812,0,71,16,2025-09-14
ST23,SKU01495,182,43,11,2025-05-29
ST16,SKU02768,185,40,15,2025-05-15
ST26,SKU01766,310,80,20,2025-05-25
ST02,SKU00389,286,64,18,2025-05-19
ST22,SKU04505,240,70,28,2025-06-09
ST17,SKU03932,372,87,30,2025-07-24
ST10,SKU00775,355,66,20,2025-08-30
ST11,SKU03592,184,33,7,2025-06-11
ST04,SKU02421,298,50,21,2025-08-30
ST14,SKU00894,123,32,14,2025-05-28
ST09,SKU00550,238,58,13,2025-05-29
ST19,SKU03941,245,81,19,2025-06-26
ST24,SKU02070,450,85,27,2025-05-06
ST03,SKU02950,0,98,28,2025-08-20
ST15,SKU04236,212,42,20,2025-07-08
ST13,SKU01423,214,66,29,2025-07-27
ST20,SKU04580,224,69,23,2025-05-07
ST18,SKU01538,232,44,19,2025-07-03
ST11,SKU00330,484,100,29,2025-07-17
ST26,SKU04102,291,79,38,2025-05-14
ST07,SKU02840,0,44,12,2025-09-21
ST24,SKU01023,337,86,39,2025-06-08
ST29,SKU03353,0,49,16,2025-09-27
ST17,SKU04053,133,30,9,2025-08-11
ST29,SKU01138,0,69,29,2025-08-26
ST19,SKU00679,314,55,11,2025-05-16
ST27,SKU04475,298,87,41,2025-06-07
ST01,SKU03291,333,82,29,2025-07-12
ST13,SKU00376,0,23,9,2025-09-12
ST25,SKU01662,0,68,20,2025-08-23
ST20,SKU01318,291,62,28,2025-05-20
ST25,SKU01433,443,90,24,2025-08-17
ST16,SKU03828,203,39,10,2025-08-17
ST11,SKU03484,168,37,17,2025-08-07
ST17,SKU03235,106,29,14,2025-08-24
ST19,SKU03833,391,96,40,2025-07-16
ST29,SKU04292,490,90,23,2025-08-26
ST10,SKU02064,255,67,15,2025-07-06
ST27,SKU03428,252,53,24,2025-06-22
ST15,SKU02142,234,41,13,2025-08-19
ST09,SKU04054,203,52,23,2025-06-15
ST11,SKU04652,318,78,28,2025-05-11
ST04,SKU01495,353,63,21,2025-08-10
ST16,SKU04996,409,80,30,2025-06-01
ST02,SKU00631,272,80,28,2025-07-03
ST19,SKU00571,252,50,23,2025-05-16
ST22,SKU00317,396,93,26,2025-07-22
ST27,SKU04596,0,60,12,2025-10-11
ST08,SKU02368,0,72,14,2025-08-27
ST28,SKU01034,343,69,31,2025-06-17
ST01,SKU04580,296,61,25,2025-06-09
ST10,SKU00105,280,96,20,2025-11-07
ST20,SKU00135,11,78,35,2025-11-11
ST02,SKU01524,99,68,30,2025-12-28
ST09,SKU01885,46,39,13,2025-11-18
ST11,SKU03714,39,37,12,2025-11-23
ST11,SKU04993,39,48,10,2025-11-30
ST19,SKU02777,107,100,48,2025-12-28
ST12,SKU01548,94,39,12,2025-12-01
ST14,SKU01133,179,90,43,2025-11-28
ST03,SKU02724,86,59,25,2025-11-22
ST10,SKU03834,46,45,18,2025-11-04
ST11,SKU04727,78,36,9,2025-11-08
ST09,SKU03406,58,31,12,2025-12-09
ST24,SKU00677,53,22,6,2025-11-04
ST12,SKU01629,261,88,23,2025-12-09
ST16,SKU04805,158,91,40,2025-11-06
ST26,SKU02197,61,31,6,2025-11-08
ST18,SKU04575,24,37,13,2025-11-13
ST04,SKU02983,146,49,14,2025-12-20
ST28,SKU02855,10,67,19,2025-11-28
ST07,SKU01122,20,97,27,2025-11-10
ST23,SKU01298,60,42,15,2025-11-15
ST18,SKU02473,19,33,10,2025-11-02
ST08,SKU03224,14,25,7,2025-12-24
ST09,SKU04286,180,72,23,2025-12-23
ST20,SKU04743,9,21,8,2025-12-21
ST01,SKU04482,94,48,19,2025-12-31
ST20,SKU04787,113,59,14,2025-11-25
ST11,SKU04387,211,72,16,2025-12-27
ST21,SKU00578,33,33,15,2025-12-09
ST30,SKU00922,7,53,16,2025-11-06
ST13,SKU04366,138,58,19,2025-12-01
ST10,SKU02149,153,93,44,2025-11-21
ST14,SKU01092,101,51,19,2025-11-02
ST27,SKU02485,15,91,44,2025-12-29
ST03,SKU04707,4,24,11,2025-12-04
ST17,SKU01886,52,37,13,2025-12-31
ST22,SKU04441,1,62,27,2025-11-20
ST18,SKU03730,285,99,24,2025-12-15
ST23,SKU02708,199,78,26,2025-12-01
ST07,SKU01169,28,73,24,2025-12-01
ST01,SKU03849,22,23,6,2025-11-14
ST10,SKU03732,160,56,20,2025-11-26
ST24,SKU00100,110,91,44,2025-11-29
ST24,SKU03130,39,31,8,2025-11-30
ST13,SKU01501,123,62,24,2025-11-18
ST25,SKU01308,8,70,27,2025-12-03
ST29,SKU02053,110,37,15,2025-11-01
ST15,SKU01882,68,58,15,2025-12-21
ST03,SKU01815,6,48,11,2025-11-26
ST15,SKU01506,47,89,31,2025-12-09
ST13,SKU02425,46,52,14,2025-11-14
ST09,SKU02393,85,68,14,2025-11-08
ST22,SKU04178,91,44,12,2025-11-18
ST19,SKU01554,69,56,19,2025-11-18
ST20,SKU01557,46,69,24,2025-12-22
ST13,SKU03916,143,90,29,2025-12-17
ST10,SKU01636,77,87,23,2025-12-21
ST14,SKU00710,27,30,11,2025-11-23
ST20,SKU03476,6,33,10,2025-12-28
ST27,SKU04947,21,46,15,2025-12-16
ST09,SKU03489,29,73,33,2025-11-18
ST11,SKU01050,64,57,19,2025-11-06
ST04,SKU00762,61,32,8,2025-12-14
ST28,SKU00106,115,49,23,2025-12-08
ST13,SKU04742,126,64,26,2025-12-07
ST14,SKU02761,73,58,12,2025-12-25
ST27,SKU00779,50,49,21,2025-12-14
ST20,SKU02295,82,54,13,2025-11-10
ST04,SKU00673,49,76,34,2025-12-23
ST02,SKU01512,60,53,26,2025-11-29
ST21,SKU03775,86,69,32,2025-11-06
ST16,SKU04333,92,74,37,2025-11-17
ST07,SKU03328,187,66,27,2025-12-30
ST11,SKU04527,113,64,17,2025-11-03
ST01,SKU02883,85,40,10,2025-11-01
ST13,SKU01473,83,35,14,2025-12-25
ST08,SKU00919,223,80,20,2025-12-05
ST07,SKU02317,183,83,25,2025-11-30
ST20,SKU02943,113,71,23,2025-12-13
ST07,SKU00555,213,91,33,2025-12-21
ST16,SKU03994,184,66,23,2025-11-24
ST24,SKU04362,14,26,7,2025-11-03
ST10,SKU04763,163,87,36,2025-12-09
ST21,SKU02308,223,100,49,2025-11-28
ST30,SKU01207,46,80,38,2025-12-13
ST01,SKU02714,243,82,20,2025-12-14
ST03,SKU03598,86,92,43,2025-11-21
ST22,SKU02935,111,55,13,2025-11-14
ST12,SKU03093,29,20,5,2025-11-06
ST16,SKU01965,18,83,20,2025-11-13
ST04,SKU01333,57,56,12,2025-11-24
ST19,SKU04330,64,42,17,2025-11-14
ST13,SKU04197,135,69,18,2025-11-05
ST01,SKU03906,93,36,11,2025-11-13
ST01,SKU04449,7,97,32,2025-12-11
ST08,SKU01162,54,25,9,2025-12-24
ST17,SKU02638,60,60,16,2025-11-21
ST18,SKU03909,70,79,17,2025-12-29
ST25,SKU03165,104,39,10,2025-11-23
ST10,SKU02423,109,78,30,2025-12-29
ST09,SKU02591,34,25,6,2025-11-10
ST21,SKU03353,1,30,14,2025-11-13
ST11,SKU01251,65,65,32,2025-11-27
ST22,SKU00511,24,46,15,2025-11-18
ST23,SKU02309,52,50,15,2025-11-06
ST04,SKU02873,21,78,18,2025-11-25
ST13,SKU00772,214,88,32,2025-11-22
ST01,SKU02644,105,40,19,2025-11-12
ST06,SKU01010,46,68,16,2025-12-13
ST14,SKU04254,121,59,12,2025-11-16
ST26,SKU04708,83,33,8,2025-12-29
ST22,SKU02720,51,25,8,2025-11-25
ST30,SKU01144,55,77,23,2025-12-28
ST19,SKU04673,85,43,10,2025-12-17
ST22,SKU02961,135,57,27,2025-11-23
ST26,SKU02204,97,36,16,2025-11-21
ST19,SKU00464,95,35,10,2025-12-04
ST28,SKU01739,158,99,49,2025-12-04
ST15,SKU04540,190,84,22,2025-12-17
ST14,SKU02107,76,80,18,2025-12-16
ST11,SKU02986,40,37,14,2025-12-01
ST05,SKU03607,63,66,33,2025-12-21
ST17,SKU02279,241,96,32,2025-12-18
ST12,SKU02537,34,30,15,2025-12-19
ST10,SKU00787,96,39,17,2025-11-03
ST10,SKU01323,150,65,26,2025-11-17
ST12,SKU04499,202,89,41,2025-11-10
ST30,SKU04249,42,76,35,2025-12-08
ST10,SKU03367,20,40,10,2025-11-30
ST26,SKU04394,43,28,11,2025-11-08
ST30,SKU04066,165,95,38,2025-11-05
ST03,SKU04276,87,71,24,2025-11-10
ST28,SKU04989,107,71,20,2025-12-14
ST18,SKU02396,150,81,25,2025-11-06
ST25,SKU03251,123,61,15,2025-11-03
ST02,SKU01189,14,63,29,2025-12-31
ST18,SKU02394,77,85,37,2025-12-18
ST24,SKU02197,36,60,23,2025-11-14
ST04,SKU00069,250,84,23,2025-11-02
ST26,SKU04944,66,46,12,2025-12-22
ST25,SKU04515,4,22,8,2025-12-12
ST04,SKU00104,104,50,12,2025-12-07
ST27,SKU01204,42,26,10,2025-11-13
ST14,SKU03678,47,83,17,2025-12-24
ST19,SKU03918,20,72,28,2025-12-18
ST05,SKU03368,122,42,12,2025-12-24
ST27,SKU03570,199,71,31,2025-11-27
ST17,SKU03902,43,83,28,2025-11-06
ST29,SKU04028,1,30,8,2025-11-19
ST30,SKU03207,84,43,13,2025-12-07
ST23,SKU04781,142,60,30,2025-11-27
ST17,SKU00693,112,84,34,2025-12-28
ST06,SKU04109,127,95,43,2025-12-01
ST22,SKU02527,130,78,23,2025-11-21
ST08,SKU01346,39,30,13,2025-11-25
ST08,SKU01905,41,96,41,2025-11-30
ST16,SKU00607,12,63,14,2025-11-29
ST03,SKU01226,92,47,15,2025-11-01
ST14,SKU03783,57,31,12,2025-12-17
ST22,SKU03394,52,25,7,2025-11-07
ST21,SKU01561,128,85,33,2025-12-30
ST18,SKU03211,91,43,13,2025-12-24
ST25,SKU01788,76,34,16,2025-11-29
ST10,SKU04010,93,37,16,2025-11-13
ST27,SKU00388,14,40,11,2025-12-10
ST01,SKU03750,18,38,16,2025-11-03
ST02,SKU01712,130,92,31,2025-12-16
ST25,SKU02863,57,76,21,2025-12-05
ST01,SKU03251,2,30,8,2025-11-22
ST02,SKU04525,59,21,5,2025-12-12
ST22,SKU00671,249,99,48,2025-12-26
ST17,SKU01514,48,52,23,2025-11-19
ST07,SKU02987,84,59,12,2025-12-06
ST25,SKU01082,63,34,7,2025-12-01
ST08,SKU03951,56,99,23,2025-12-31
ST07,SKU01164,138,97,22,2025-11-16
ST05,SKU01102,0,38,18,2025-12-01
ST27,SKU00751,10,21,4,2025-11-08
ST12,SKU04521,51,53,23,2025-11-07
ST14,SKU00787,180,92,25,2025-12-14
ST15,SKU01790,101,58,13,2025-12-08
ST26,SKU04033,105,74,26,2025-12-14
ST23,SKU00041,82,56,27,2025-12-14
ST23,SKU02191,173,76,19,2025-12-18
ST16,SKU02136,37,23,9,2025-12-19
ST08,SKU04472,43,26,8,2025-11-16
ST28,SKU00343,252,87,29,2025-12-02
ST03,SKU02334,133,74,16,2025-12-22
ST16,SKU01538,3,61,18,2025-11-16
ST06,SKU00307,122,53,15,2025-11-30
ST18,SKU03816,56,74,28,2025-12-29
ST01,SKU00824,35,69,25,2025-12-19
ST20,SKU03847,153,59,26,2025-12-29
ST23,SKU00573,83,39,12,2025-11-26
ST27,SKU00856,206,97,43,2025-11-22
ST07,SKU01853,27,40,17,2025-12-29
ST05,SKU00146,76,43,10,2025-11-24
ST12,SKU01311,78,35,9,2025-11-07
ST07,SKU03988,59,59,19,2025-11-01
ST04,SKU02682,19,63,31,2025-12-09
ST11,SKU04974,104,57,22,2025-11-18
ST14,SKU00201,65,42,21,2025-12-27
ST29,SKU02578,146,55,26,2025-11-20
ST19,SKU00378,27,32,10,2025-12-08
ST01,SKU01005,88,61,13,2025-11-05
ST02,SKU01200,18,59,24,2025-12-07
ST21,SKU00806,118,60,20,2025-11-03
ST30,SKU03239,122,95,28,2025-11-03
ST27,SKU04436,68,68,23,2025-11-28
ST30,SKU01671,24,91,40,2025-12-26
ST08,SKU02813,160,95,37,2025-12-22
ST23,SKU00686,229,98,38,2025-11-13
ST16,SKU04447,233,85,39,2025-12-25
ST13,SKU02161,206,69,17,2025-11-08
ST07,SKU02031,0,49,20,2025-11-22
ST02,SKU02130,71,57,14,2025-11-17
ST02,SKU03480,63,59,20,2025-12-14
ST07,SKU00926,23,79,25,2025-12-24
ST01,SKU00641,192,72,23,2025-11-22
ST28,SKU00031,159,58,19,2025-11-10
ST14,SKU00840,103,66,30,2025-12-16
ST24,SKU04095,225,80,31,2025-11-11
ST21,SKU02832,87,49,23,2025-11-20
ST16,SKU04731,94,49,22,2025-11-03
ST24,SKU04836,59,97,42,2025-11-10
ST07,SKU01081,273,93,20,2025-11-03
ST16,SKU01087,53,85,29,2025-11-03
ST07,SKU04178,57,21,10,2025-11-11
ST10,SKU03488,272,98,41,2025-12-27
ST21,SKU00269,158,72,21,2025-12-24
ST08,SKU03229,18,37,8,2025-12-03
ST16,SKU00677,140,65,22,2025-11-02
ST21,SKU01431,171,81,32,2025-11-14
ST03,SKU01071,155,100,23,2025-11-17
ST29,SKU01725,21,25,8,2025-12-29
ST16,SKU03865,54,48,17,2025-12-02
ST12,SKU04983,188,80,30,2025-12-18
ST21,SKU00643,37,26,11,2025-11-12
ST30,SKU03558,22,29,14,2025-12-06
ST29,SKU01889,68,26,8,2025-12-08
ST30,SKU03763,91,46,12,2025-12-09
ST28,SKU00084,17,78,25,2025-11-02
ST15,SKU03825,186,86,27,2025-12-05
ST30,SKU02573,17,22,7,2025-11-28
ST23,SKU01575,7,84,21,2025-11-15
ST29,SKU01802,72,78,22,2025-11-14
ST19,SKU00298,64,23,11,2025-12-31
ST07,SKU00540,129,69,33,2025-12-28
ST09,SKU01210,235,96,39,2025-11-26
ST17,SKU01439,89,44,13,2025-12-13
ST06,SKU04815,196,97,42,2025-11-18
ST17,SKU02330,78,35,15,2025-12-08
ST28,SKU02857,76,38,9,2025-11-23
ST05,SKU03483,125,77,30,2025-11-19
ST13,SKU03334,102,98,49,2025-11-14
ST23,SKU02542,1,98,29,2025-11-22
ST23,SKU00623,27,30,6,2025-11-27
ST13,SKU01225,12,94,43,2025-12-20
ST01,SKU02189,57,60,23,2025-12-03
ST04,SKU00568,193,86,39,2025-11-02
ST26,SKU02785,56,91,20,2025-11-09
ST05,SKU04173,11,27,9,2025-11-29
ST28,SKU04684,64,33,8,2025-12-25
ST18,SKU03515,44,48,18,2025-12-07
ST10,SKU00975,273,97,27,2025-12-30
ST23,SKU00127,1,95,47,2025-12-26
ST11,SKU04071,157,64,20,2025-11-26
ST18,SKU01194,87,85,39,2025-11-07
ST21,SKU04002,214,99,44,2025-11-18
ST21,SKU03551,131,46,11,2025-11-26
ST26,SKU03831,76,84,37,2025-11-22
ST09,SKU01543,180,61,28,2025-12-27
ST14,SKU03575,133,64,14,2025-11-09
ST19,SKU03378,72,41,15,2025-11-08
ST27,SKU01253,120,95,41,2025-12-12
ST10,SKU01076,128,73,24,2025-11-29
ST01,SKU00882,48,57,16,2025-11-04
ST28,SKU01247,126,75,19,2025-12-07
ST20,SKU03768,35,26,10,2025-12-27
ST27,SKU02520,47,97,22,2025-11-11
ST29,SKU02717,119,48,15,2025-11-26
ST25,SKU03084,31,20,7,2025-12-15
ST06,SKU02378,55,91,31,2025-12-24
ST10,SKU04333,48,41,19,2025-11-08
ST14,SKU02638,62,80,36,2025-11-09
ST02,SKU02193,125,57,22,2025-12-05
ST25,SKU04464,81,47,14,2025-12-12
ST26,SKU03741,16,73,21,2025-12-01
ST10,SKU03600,2,51,14,2025-12-02
ST05,SKU03587,151,85,33,2025-12-11
ST01,SKU02298,105,61,27,2025-12-09
ST15,SKU01523,51,27,10,2025-12-23
ST10,SKU03017,64,33,13,2025-12-26
ST23,SKU02090,106,62,24,2025-11-05
ST28,SKU04284,52,59,12,2025-11-08
ST06,SKU00905,70,85,17,2025-12-15
ST11,SKU04947,130,50,19,2025-12-21
ST24,SKU01327,69,30,12,2025-11-24
ST09,SKU02956,77,35,17,2025-12-23
ST25,SKU01516,148,55,14,2025-11-27
ST16,SKU03095,88,100,49,2025-12-09
ST27,SKU00080,1,43,16,2025-11-02
ST03,SKU00231,33,34,13,2025-12-26
ST10,SKU03771,51,42,17,2025-11-27
ST19,SKU03111,183,86,38,2025-11-24
ST14,SKU00742,55,42,10,2025-11-22
ST28,SKU01878,109,57,24,2025-12-22
ST25,SKU04379,34,27,12,2025-11-29
ST11,SKU04732,30,83,27,2025-12-04
ST20,SKU01945,33,29,12,2025-12-06
ST26,SKU03002,73,70,18,2025-11-01
ST15,SKU01871,40,95,19,2025-11-27
ST18,SKU03140,74,81,37,2025-12-10
ST13,SKU02637,197,83,41,2025-12-09
ST10,SKU00336,200,98,48,2025-11-18
ST19,SKU00597,32,33,10,2025-11-06
ST29,SKU03029,0,67,27,2025-11-10
ST12,SKU02084,85,63,17,2025-11-04
ST30,SKU01321,213,82,20,2025-11-04
ST16,SKU04885,98,81,33,2025-11-16
ST07,SKU01690,23,39,11,2025-12-20
ST27,SKU01801,54,44,12,2025-12-08
ST03,SKU01864,130,59,27,2025-12-09
ST13,SKU00233,43,25,12,2025-11-16
ST22,SKU00106,147,96,36,2025-12-25
ST02,SKU02000,31,58,27,2025-12-05
ST13,SKU03100,156,65,14,2025-11-07
ST05,SKU01817,179,90,24,2025-12-31
ST24,SKU00851,181,96,21,2025-12-19
ST29,SKU01633,57,43,13,2025-11-06
ST22,SKU02321,205,71,35,2025-11-26
ST24,SKU02122,117,65,29,2025-12-07
ST26,SKU03240,102,75,16,2025-11-27
ST27,SKU01298,67,32,7,2025-11-03
ST29,SKU02100,78,32,12,2025-11-27
ST15,SKU02578,82,32,11,2025-11-17
ST09,SKU02420,78,29,12,2025-12-27
ST15,SKU02457,130,80,22,2025-12-09
ST28,SKU01608,69,75,35,2025-11-23
ST30,SKU04980,86,39,13,2025-12-09
ST18,SKU00382,152,59,17,2025-11-26
ST23,SKU01217,103,47,19,2025-12-12
ST13,SKU04217,105,73,34,2025-11-21
ST08,SKU04584,259,93,29,2025-11-22
ST24,SKU01611,181,61,16,2025-11-18
ST08,SKU04482,15,72,15,2025-11-17
ST28,SKU03422,116,66,19,2025-12-22
ST23,SKU02929,152,59,28,2025-12-19
ST19,SKU04298,130,70,32,2025-11-11
ST07,SKU04231,155,61,24,2025-12-04
ST30,SKU03146,16,20,7,2025-11-27
ST25,SKU04081,91,38,12,2025-11-07
ST01,SKU04251,17,56,17,2025-11-23
ST22,SKU03678,167,57,24,2025-12-09
ST03,SKU00344,83,32,9,2025-12-07
ST06,SKU02465,3,78,33,2025-12-13
ST27,SKU00453,82,32,9,2025-12-25
ST27,SKU01053,114,66,13,2025-12-08
ST27,SKU04674,51,50,12,2025-12-29
ST11,SKU00606,10,77,24,2025-12-02
ST30,SKU03972,149,53,16,2025-12-17
ST19,SKU04734,201,80,31,2025-12-28
ST28,SKU00263,110,67,17,2025-12-16
ST22,SKU01390,28,45,12,2025-12-20
ST24,SKU02761,243,95,34,2025-11-02
ST03,SKU00897,48,72,32,2025-12-25
ST23,SKU04950,10,20,8,2025-12-02
ST27,SKU02986,28,64,27,2025-12-03
ST10,SKU01434,207,80,28,2025-12-27
ST03,SKU04417,123,48,13,2025-11-09
ST21,SKU03055,118,82,30,2025-12-04
ST15,SKU01543,86,49,14,2025-11-28
ST11,SKU01958,67,65,32,2025-11-03
ST17,SKU04788,234,99,29,2025-12-25
ST03,SKU02676,44,20,8,2025-11-02
ST18,SKU04583,179,86,27,2025-12-14
ST03,SKU03899,77,37,14,2025-11-21
ST06,SKU01713,52,74,16,2025-12-28
ST12,SKU00239,51,20,5,2025-12-09
ST26,SKU00126,100,74,20,2025-12-25
ST25,SKU02615,134,66,15,2025-12-14
ST07,SKU03428,83,97,36,2025-12-29
ST14,SKU03297,56,40,16,2025-11-17
ST06,SKU02166,19,30,8,2025-11-03
ST28,SKU00003,122,44,14,2025-11-22
ST19,SKU00145,58,36,10,2025-11-01
ST25,SKU01301,23,89,43,2025-12-16
ST28,SKU01390,231,86,38,2025-12-09
ST17,SKU00050,47,21,4,2025-11-30
ST05,SKU00106,106,84,30,2025-11-08
ST04,SKU01360,75,91,30,2025-11-18
ST30,SKU03214,161,91,33,2025-11-27
ST14,SKU03271,227,88,35,2025-11-21
ST15,SKU03313,158,89,23,2025-12-27
ST19,SKU04472,1,67,13,2025-11-14
ST11,SKU04243,28,31,12,2025-12-13
ST20,SKU00430,43,23,7,2025-11-28
ST13,SKU04851,44,33,8,2025-11-16
ST01,SKU01691,119,73,24,2025-11-21
ST19,SKU01377,43,41,12,2025-11-28
ST17,SKU03577,11,82,21,2025-12-13
ST29,SKU01120,132,46,23,2025-12-24
ST21,SKU03452,48,32,8,2025-11-17
ST07,SKU02703,20,32,12,2025-12-09
ST09,SKU00242,55,96,43,2025-11-30
ST07,SKU01571,146,51,19,2025-11-30
ST30,SKU00025,35,46,23,2025-12-21
ST06,SKU02135,144,79,17,2025-11-02
ST15,SKU03989,57,25,8,2025-12-04
ST13,SKU02120,122,71,16,2025-12-02
ST10,SKU03824,227,80,21,2025-12-21
ST13,SKU00457,132,84,40,2025-12-17
ST08,SKU04163,29,97,38,2025-12-12
ST28,SKU00200,17,24,8,2025-11-07
ST03,SKU02110,50,39,13,2025-11-28
ST10,SKU01814,37,20,9,2025-12-09
ST25,SKU04628,34,29,7,2025-12-01
ST27,SKU04239,135,94,27,2025-12-12
ST24,SKU02244,44,60,30,2025-11-19
ST03,SKU02538,73,47,16,2025-12-20
ST12,SKU04964,133,47,20,2025-12-03
ST25,SKU03662,90,34,13,2025-11-30
ST28,SKU02029,62,29,8,2025-12-04
ST27,SKU04456,7,36,11,2025-12-28
ST17,SKU01921,34,24,11,2025-11-21
ST08,SKU00037,104,53,21,2025-12-14
ST28,SKU00639,31,21,8,2025-11-10
ST18,SKU02695,141,75,17,2025-12-03
ST15,SKU01147,10,76,20,2025-12-22
ST18,SKU02671,3,52,14,2025-11-23
ST05,SKU02407,113,60,14,2025-11-18
ST22,SKU03618,28,72,29,2025-11-12
ST05,SKU04950,62,56,25,2025-12-13
ST04,SKU02964,64,24,11,2025-12-31
ST16,SKU02963,114,72,25,2025-12-29
ST07,SKU00183,84,73,36,2025-12-19
ST17,SKU00452,35,44,20,2025-11-10
ST25,SKU01411,111,47,13,2025-11-14
ST25,SKU03494,149,65,23,2025-11-16
ST01,SKU00736,6,50,22,2025-11-03
ST05,SKU01518,62,83,23,2025-11-21
ST07,SKU02715,179,71,16,2025-11-09
ST09,SKU02186,92,54,18,2025-11-08
ST24,SKU01652,34,59,25,2025-11-17
ST19,SKU03521,264,91,25,2025-12-12
ST26,SKU00063,84,82,39,2025-12-18
ST07,SKU00853,91,88,40,2025-12-11
ST04,SKU01613,5,57,13,2025-11-18
ST11,SKU01458,212,85,39,2025-12-05
ST27,SKU02856,100,84,41,2025-11-12
ST29,SKU04314,61,74,32,2025-12-24
ST11,SKU02196,37,50,17,2025-12-26
